index,field_key,dataset_name,physical_meaning,source_device_interface,unit,measured_or_commanded,urdf_joint_name,sign,zero_offset,formula,coupling_or_mimic,evidence,verified
1477,observation.state,hand_tactile_sensor_3.raw_force_83.fx,tactile sensor 3 raw distributed force raw_idx 83 fx,xhand SDK sensor_data[3].raw_force[83].fx,,"measured sensor value, unless fallback",,,,state[1477]=sensor_data[3].raw_force[83].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1478,observation.state,hand_tactile_sensor_3.raw_force_83.fy,tactile sensor 3 raw distributed force raw_idx 83 fy,xhand SDK sensor_data[3].raw_force[83].fy,,"measured sensor value, unless fallback",,,,state[1478]=sensor_data[3].raw_force[83].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1479,observation.state,hand_tactile_sensor_3.raw_force_83.fz,tactile sensor 3 raw distributed force raw_idx 83 fz,xhand SDK sensor_data[3].raw_force[83].fz,,"measured sensor value, unless fallback",,,,state[1479]=sensor_data[3].raw_force[83].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1480,observation.state,hand_tactile_sensor_3.raw_force_84.fx,tactile sensor 3 raw distributed force raw_idx 84 fx,xhand SDK sensor_data[3].raw_force[84].fx,,"measured sensor value, unless fallback",,,,state[1480]=sensor_data[3].raw_force[84].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1481,observation.state,hand_tactile_sensor_3.raw_force_84.fy,tactile sensor 3 raw distributed force raw_idx 84 fy,xhand SDK sensor_data[3].raw_force[84].fy,,"measured sensor value, unless fallback",,,,state[1481]=sensor_data[3].raw_force[84].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1482,observation.state,hand_tactile_sensor_3.raw_force_84.fz,tactile sensor 3 raw distributed force raw_idx 84 fz,xhand SDK sensor_data[3].raw_force[84].fz,,"measured sensor value, unless fallback",,,,state[1482]=sensor_data[3].raw_force[84].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1483,observation.state,hand_tactile_sensor_3.raw_force_85.fx,tactile sensor 3 raw distributed force raw_idx 85 fx,xhand SDK sensor_data[3].raw_force[85].fx,,"measured sensor value, unless fallback",,,,state[1483]=sensor_data[3].raw_force[85].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1484,observation.state,hand_tactile_sensor_3.raw_force_85.fy,tactile sensor 3 raw distributed force raw_idx 85 fy,xhand SDK sensor_data[3].raw_force[85].fy,,"measured sensor value, unless fallback",,,,state[1484]=sensor_data[3].raw_force[85].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1485,observation.state,hand_tactile_sensor_3.raw_force_85.fz,tactile sensor 3 raw distributed force raw_idx 85 fz,xhand SDK sensor_data[3].raw_force[85].fz,,"measured sensor value, unless fallback",,,,state[1485]=sensor_data[3].raw_force[85].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1486,observation.state,hand_tactile_sensor_3.raw_force_86.fx,tactile sensor 3 raw distributed force raw_idx 86 fx,xhand SDK sensor_data[3].raw_force[86].fx,,"measured sensor value, unless fallback",,,,state[1486]=sensor_data[3].raw_force[86].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1487,observation.state,hand_tactile_sensor_3.raw_force_86.fy,tactile sensor 3 raw distributed force raw_idx 86 fy,xhand SDK sensor_data[3].raw_force[86].fy,,"measured sensor value, unless fallback",,,,state[1487]=sensor_data[3].raw_force[86].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1488,observation.state,hand_tactile_sensor_3.raw_force_86.fz,tactile sensor 3 raw distributed force raw_idx 86 fz,xhand SDK sensor_data[3].raw_force[86].fz,,"measured sensor value, unless fallback",,,,state[1488]=sensor_data[3].raw_force[86].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1489,observation.state,hand_tactile_sensor_3.raw_force_87.fx,tactile sensor 3 raw distributed force raw_idx 87 fx,xhand SDK sensor_data[3].raw_force[87].fx,,"measured sensor value, unless fallback",,,,state[1489]=sensor_data[3].raw_force[87].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1490,observation.state,hand_tactile_sensor_3.raw_force_87.fy,tactile sensor 3 raw distributed force raw_idx 87 fy,xhand SDK sensor_data[3].raw_force[87].fy,,"measured sensor value, unless fallback",,,,state[1490]=sensor_data[3].raw_force[87].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1491,observation.state,hand_tactile_sensor_3.raw_force_87.fz,tactile sensor 3 raw distributed force raw_idx 87 fz,xhand SDK sensor_data[3].raw_force[87].fz,,"measured sensor value, unless fallback",,,,state[1491]=sensor_data[3].raw_force[87].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1492,observation.state,hand_tactile_sensor_3.raw_force_88.fx,tactile sensor 3 raw distributed force raw_idx 88 fx,xhand SDK sensor_data[3].raw_force[88].fx,,"measured sensor value, unless fallback",,,,state[1492]=sensor_data[3].raw_force[88].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1493,observation.state,hand_tactile_sensor_3.raw_force_88.fy,tactile sensor 3 raw distributed force raw_idx 88 fy,xhand SDK sensor_data[3].raw_force[88].fy,,"measured sensor value, unless fallback",,,,state[1493]=sensor_data[3].raw_force[88].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1494,observation.state,hand_tactile_sensor_3.raw_force_88.fz,tactile sensor 3 raw distributed force raw_idx 88 fz,xhand SDK sensor_data[3].raw_force[88].fz,,"measured sensor value, unless fallback",,,,state[1494]=sensor_data[3].raw_force[88].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1495,observation.state,hand_tactile_sensor_3.raw_force_89.fx,tactile sensor 3 raw distributed force raw_idx 89 fx,xhand SDK sensor_data[3].raw_force[89].fx,,"measured sensor value, unless fallback",,,,state[1495]=sensor_data[3].raw_force[89].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1496,observation.state,hand_tactile_sensor_3.raw_force_89.fy,tactile sensor 3 raw distributed force raw_idx 89 fy,xhand SDK sensor_data[3].raw_force[89].fy,,"measured sensor value, unless fallback",,,,state[1496]=sensor_data[3].raw_force[89].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1497,observation.state,hand_tactile_sensor_3.raw_force_89.fz,tactile sensor 3 raw distributed force raw_idx 89 fz,xhand SDK sensor_data[3].raw_force[89].fz,,"measured sensor value, unless fallback",,,,state[1497]=sensor_data[3].raw_force[89].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1498,observation.state,hand_tactile_sensor_3.raw_force_90.fx,tactile sensor 3 raw distributed force raw_idx 90 fx,xhand SDK sensor_data[3].raw_force[90].fx,,"measured sensor value, unless fallback",,,,state[1498]=sensor_data[3].raw_force[90].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1499,observation.state,hand_tactile_sensor_3.raw_force_90.fy,tactile sensor 3 raw distributed force raw_idx 90 fy,xhand SDK sensor_data[3].raw_force[90].fy,,"measured sensor value, unless fallback",,,,state[1499]=sensor_data[3].raw_force[90].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1500,observation.state,hand_tactile_sensor_3.raw_force_90.fz,tactile sensor 3 raw distributed force raw_idx 90 fz,xhand SDK sensor_data[3].raw_force[90].fz,,"measured sensor value, unless fallback",,,,state[1500]=sensor_data[3].raw_force[90].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1501,observation.state,hand_tactile_sensor_3.raw_force_91.fx,tactile sensor 3 raw distributed force raw_idx 91 fx,xhand SDK sensor_data[3].raw_force[91].fx,,"measured sensor value, unless fallback",,,,state[1501]=sensor_data[3].raw_force[91].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1502,observation.state,hand_tactile_sensor_3.raw_force_91.fy,tactile sensor 3 raw distributed force raw_idx 91 fy,xhand SDK sensor_data[3].raw_force[91].fy,,"measured sensor value, unless fallback",,,,state[1502]=sensor_data[3].raw_force[91].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1503,observation.state,hand_tactile_sensor_3.raw_force_91.fz,tactile sensor 3 raw distributed force raw_idx 91 fz,xhand SDK sensor_data[3].raw_force[91].fz,,"measured sensor value, unless fallback",,,,state[1503]=sensor_data[3].raw_force[91].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1504,observation.state,hand_tactile_sensor_3.raw_force_92.fx,tactile sensor 3 raw distributed force raw_idx 92 fx,xhand SDK sensor_data[3].raw_force[92].fx,,"measured sensor value, unless fallback",,,,state[1504]=sensor_data[3].raw_force[92].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1505,observation.state,hand_tactile_sensor_3.raw_force_92.fy,tactile sensor 3 raw distributed force raw_idx 92 fy,xhand SDK sensor_data[3].raw_force[92].fy,,"measured sensor value, unless fallback",,,,state[1505]=sensor_data[3].raw_force[92].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1506,observation.state,hand_tactile_sensor_3.raw_force_92.fz,tactile sensor 3 raw distributed force raw_idx 92 fz,xhand SDK sensor_data[3].raw_force[92].fz,,"measured sensor value, unless fallback",,,,state[1506]=sensor_data[3].raw_force[92].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1507,observation.state,hand_tactile_sensor_3.raw_force_93.fx,tactile sensor 3 raw distributed force raw_idx 93 fx,xhand SDK sensor_data[3].raw_force[93].fx,,"measured sensor value, unless fallback",,,,state[1507]=sensor_data[3].raw_force[93].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1508,observation.state,hand_tactile_sensor_3.raw_force_93.fy,tactile sensor 3 raw distributed force raw_idx 93 fy,xhand SDK sensor_data[3].raw_force[93].fy,,"measured sensor value, unless fallback",,,,state[1508]=sensor_data[3].raw_force[93].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1509,observation.state,hand_tactile_sensor_3.raw_force_93.fz,tactile sensor 3 raw distributed force raw_idx 93 fz,xhand SDK sensor_data[3].raw_force[93].fz,,"measured sensor value, unless fallback",,,,state[1509]=sensor_data[3].raw_force[93].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1510,observation.state,hand_tactile_sensor_3.raw_force_94.fx,tactile sensor 3 raw distributed force raw_idx 94 fx,xhand SDK sensor_data[3].raw_force[94].fx,,"measured sensor value, unless fallback",,,,state[1510]=sensor_data[3].raw_force[94].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1511,observation.state,hand_tactile_sensor_3.raw_force_94.fy,tactile sensor 3 raw distributed force raw_idx 94 fy,xhand SDK sensor_data[3].raw_force[94].fy,,"measured sensor value, unless fallback",,,,state[1511]=sensor_data[3].raw_force[94].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1512,observation.state,hand_tactile_sensor_3.raw_force_94.fz,tactile sensor 3 raw distributed force raw_idx 94 fz,xhand SDK sensor_data[3].raw_force[94].fz,,"measured sensor value, unless fallback",,,,state[1512]=sensor_data[3].raw_force[94].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1513,observation.state,hand_tactile_sensor_3.raw_force_95.fx,tactile sensor 3 raw distributed force raw_idx 95 fx,xhand SDK sensor_data[3].raw_force[95].fx,,"measured sensor value, unless fallback",,,,state[1513]=sensor_data[3].raw_force[95].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1514,observation.state,hand_tactile_sensor_3.raw_force_95.fy,tactile sensor 3 raw distributed force raw_idx 95 fy,xhand SDK sensor_data[3].raw_force[95].fy,,"measured sensor value, unless fallback",,,,state[1514]=sensor_data[3].raw_force[95].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1515,observation.state,hand_tactile_sensor_3.raw_force_95.fz,tactile sensor 3 raw distributed force raw_idx 95 fz,xhand SDK sensor_data[3].raw_force[95].fz,,"measured sensor value, unless fallback",,,,state[1515]=sensor_data[3].raw_force[95].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1516,observation.state,hand_tactile_sensor_3.raw_force_96.fx,tactile sensor 3 raw distributed force raw_idx 96 fx,xhand SDK sensor_data[3].raw_force[96].fx,,"measured sensor value, unless fallback",,,,state[1516]=sensor_data[3].raw_force[96].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1517,observation.state,hand_tactile_sensor_3.raw_force_96.fy,tactile sensor 3 raw distributed force raw_idx 96 fy,xhand SDK sensor_data[3].raw_force[96].fy,,"measured sensor value, unless fallback",,,,state[1517]=sensor_data[3].raw_force[96].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1518,observation.state,hand_tactile_sensor_3.raw_force_96.fz,tactile sensor 3 raw distributed force raw_idx 96 fz,xhand SDK sensor_data[3].raw_force[96].fz,,"measured sensor value, unless fallback",,,,state[1518]=sensor_data[3].raw_force[96].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1519,observation.state,hand_tactile_sensor_3.raw_force_97.fx,tactile sensor 3 raw distributed force raw_idx 97 fx,xhand SDK sensor_data[3].raw_force[97].fx,,"measured sensor value, unless fallback",,,,state[1519]=sensor_data[3].raw_force[97].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1520,observation.state,hand_tactile_sensor_3.raw_force_97.fy,tactile sensor 3 raw distributed force raw_idx 97 fy,xhand SDK sensor_data[3].raw_force[97].fy,,"measured sensor value, unless fallback",,,,state[1520]=sensor_data[3].raw_force[97].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1521,observation.state,hand_tactile_sensor_3.raw_force_97.fz,tactile sensor 3 raw distributed force raw_idx 97 fz,xhand SDK sensor_data[3].raw_force[97].fz,,"measured sensor value, unless fallback",,,,state[1521]=sensor_data[3].raw_force[97].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1522,observation.state,hand_tactile_sensor_3.raw_force_98.fx,tactile sensor 3 raw distributed force raw_idx 98 fx,xhand SDK sensor_data[3].raw_force[98].fx,,"measured sensor value, unless fallback",,,,state[1522]=sensor_data[3].raw_force[98].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1523,observation.state,hand_tactile_sensor_3.raw_force_98.fy,tactile sensor 3 raw distributed force raw_idx 98 fy,xhand SDK sensor_data[3].raw_force[98].fy,,"measured sensor value, unless fallback",,,,state[1523]=sensor_data[3].raw_force[98].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1524,observation.state,hand_tactile_sensor_3.raw_force_98.fz,tactile sensor 3 raw distributed force raw_idx 98 fz,xhand SDK sensor_data[3].raw_force[98].fz,,"measured sensor value, unless fallback",,,,state[1524]=sensor_data[3].raw_force[98].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1525,observation.state,hand_tactile_sensor_3.raw_force_99.fx,tactile sensor 3 raw distributed force raw_idx 99 fx,xhand SDK sensor_data[3].raw_force[99].fx,,"measured sensor value, unless fallback",,,,state[1525]=sensor_data[3].raw_force[99].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1526,observation.state,hand_tactile_sensor_3.raw_force_99.fy,tactile sensor 3 raw distributed force raw_idx 99 fy,xhand SDK sensor_data[3].raw_force[99].fy,,"measured sensor value, unless fallback",,,,state[1526]=sensor_data[3].raw_force[99].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1527,observation.state,hand_tactile_sensor_3.raw_force_99.fz,tactile sensor 3 raw distributed force raw_idx 99 fz,xhand SDK sensor_data[3].raw_force[99].fz,,"measured sensor value, unless fallback",,,,state[1527]=sensor_data[3].raw_force[99].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1528,observation.state,hand_tactile_sensor_3.raw_force_100.fx,tactile sensor 3 raw distributed force raw_idx 100 fx,xhand SDK sensor_data[3].raw_force[100].fx,,"measured sensor value, unless fallback",,,,state[1528]=sensor_data[3].raw_force[100].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1529,observation.state,hand_tactile_sensor_3.raw_force_100.fy,tactile sensor 3 raw distributed force raw_idx 100 fy,xhand SDK sensor_data[3].raw_force[100].fy,,"measured sensor value, unless fallback",,,,state[1529]=sensor_data[3].raw_force[100].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1530,observation.state,hand_tactile_sensor_3.raw_force_100.fz,tactile sensor 3 raw distributed force raw_idx 100 fz,xhand SDK sensor_data[3].raw_force[100].fz,,"measured sensor value, unless fallback",,,,state[1530]=sensor_data[3].raw_force[100].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
